APP_NAME,RATING,CATEGORY,COLLECTIONS,RATING_COUNT,1_STAR_RATINGS,2_STAR_RATINGS,3_STAR_RATINGS,4_STAR_RATINGS,5_STAR_RATINGS,REVIEW_COUNT,INSTALLS,MIN_INSTALLS,MAX_INSTALLS,FREE,PRICE,CURRENCY,SIZE,DEVELOPER,DEVELOPER_ADDRESS,CONTENT_RATING,FAMILY_GENRE,AD_SUPPORTED,IN_APP_PURCHASES,EDITORS_CHOICE,RELEASED_DATE,LAST_UPDATED,DAY_SCRAPED
Crocro Adventure,3,Educational,topselling_paid,107,40,13,0,13,40,3,"10,000+",10000,10948,false,0.99,USD,79M,SiDi,"Rua Aguaçú, 171 (Alphaville Empresarial)
Campinas, São Paulo, 13098-321",Everyone,,false,false,false,"Mar 27, 2018",31/8/20,8/3/22
MathLand Full Version: Mental Math Games for kids,4.287879,Educational,topselling_paid,533,32,32,48,56,363,21,"50,000+",50000,62419,false,3.99,USD,25M,Didactoons,"Cl. Ferraz 3, 1º
28807 Alcalá de Henares (Madrid)
Spain",Everyone,,false,false,false,"Jan 16, 2018",24/6/20,8/3/22
LetraKid PRO: Cursive Alphabet School Writing Kids,0,Educational,topselling_paid,0,0,0,0,0,0,0,"1,000+",1000,1363,false,4.49,USD,38M,ParKel Soft,"8th Feleacu street, Bucharest, Romania",Everyone,,false,false,false,"Sep 25, 2020",30/11/21,8/3/22
Pango Christmas,3.7777777,Educational,topselling_paid,51,5,5,5,11,22,3,"1,000+",1000,4755,false,2.99,USD,Varies with device,Studio Pango - Preschool apps and Learning games,"6 bis Impasse des Robiniers
69290 Craponne",Everyone,,false,false,false,"Nov 15, 2012",9/9/20,8/3/22
iScore5 AP Psych,2.7692308,Educational,topselling_paid,13,4,3,0,4,2,12,100+,100,442,false,4.99,USD,34M,"iDevConcepts, LLC","iScore5app, LLC
1302 East F street
Russellville, AR. 72801",Everyone,,false,false,false,"Mar 20, 2016",19/2/22,8/3/22
Troy the Letters & Numbers Train: Preschool Lesson,0,Educational,topselling_paid,0,0,0,0,0,0,0,"5,000+",5000,8680,false,0.99,USD,34M,Mini Mango,88 rue de la folie méricourt,Everyone,,false,false,false,"May 21, 2019",7/1/22,8/3/22
Connect the stars,0,Educational,topselling_paid,0,0,0,0,0,0,0,10+,10,12,false,0.99,USD,33M,International Kids Concepts,"De Linge 41
8253 PJ Dronten",Everyone,,true,false,false,"Sep 9, 2016",4/7/19,8/3/22
Sensory Baby Learning Extra,4.891892,Educational,topselling_paid,53,0,0,1,2,48,16,"1,000+",1000,2095,false,2.99,USD,31M,Xisle Games Ltd,"Xisle Games,
Door 44, Log Cabin 10B, Dunston Business Village
Dunston Business Village
Stafford
United Kingdom
ST18 9AB",Everyone,,false,false,false,"Mar 8, 2016",11/12/20,8/3/22
My Town : Hospital,4.26,Educational,topselling_paid,1817,141,90,180,125,1270,209,"100,000+",100000,138599,false,2.99,USD,48M,My Town Games Ltd,"Ha-Rekhev St 1, Tel Aviv-Yafo",Everyone,,false,true,false,"Sep 2, 2015",23/12/21,8/3/22
Kids Learn About Animals,4.490196,Educational,topselling_paid,3003,172,86,103,310,2295,55,"50,000+",50000,89086,false,2.99,USD,Varies with device,CLEVERBIT,"Dmitry Skornyakov,
Office 313, ul. Borodina 21,
Izhevsk 426000,
Russia",Everyone,,false,false,false,"Jun 2, 2013",25/9/20,8/3/22
CamColoring,0,Educational,topselling_paid,0,0,0,0,0,0,0,10+,10,13,false,1.99,USD,3.7M,CamColoring,"Россия, Москва, ул.Авиамоторная д.51 кв 68 111024",Everyone,,false,false,false,"Aug 13, 2020",13/8/20,8/3/22
Learn Letter Names and Sounds with ABC Trains,4.33,Educational,topselling_paid,1075,74,41,63,161,729,208,"50,000+",50000,66323,false,2.99,USD,Varies with device,Intellijoy Educational Games for Kids,"Intellijoy
8170 N. McCormick Blvd
Suite 220
Skokie, IL 60076",Everyone,,false,false,false,"Feb 22, 2013",30/6/21,8/3/22
Exo Pexo Alphabet Apartments,0,Educational,topselling_paid,0,0,0,0,0,0,0,10+,10,13,false,2.99,USD,27M,Exo Pexo,"Level 2, 766 Elizabeth Street
Melbourne, VIC, 3000",Everyone,,false,false,false,"Dec 16, 2019",18/12/19,8/3/22
Learn Letter Sounds with Carnival Kids,4.17,Educational,topselling_paid,1004,49,39,159,190,562,182,"50,000+",50000,90785,false,2.99,USD,Varies with device,Intellijoy Educational Games for Kids,"Intellijoy
8170 N. McCormick Blvd
Suite 220
Skokie, IL 60076",Everyone,,false,false,false,"Mar 25, 2011",2/8/21,8/3/22
Dr. Panda Home,4.09901,Educational,topselling_paid,1843,270,33,88,270,1166,114,"50,000+",50000,56102,false,3.99,USD,15M,Dr. Panda,"19/F, LEE GARDEN ONE, 33 HYSAN AVENUE, CAUSEWAY BAY, HONG KONG",Everyone,,false,false,false,"Nov 27, 2013",18/2/16,8/3/22
My Town : Museum,3.9,Educational,topselling_paid,226,38,3,22,38,122,38,"10,000+",10000,23694,false,2.99,USD,51M,My Town Games Ltd,"Ha-Rekhev St 1, Tel Aviv-Yafo",Everyone,,false,false,false,"May 3, 2017",23/12/21,8/3/22
Top 200 Drug Touch Match Game,5,Educational,topselling_paid,7,0,0,0,0,7,4,500+,500,811,false,4.99,USD,2.3M,Denali Rx,"848 N. Rainbow Blvd.
#159
Las Vegas, NV 89107",Everyone,,false,false,false,"Jul 9, 2015",2/1/21,8/3/22
Monkey Preschool Fix-It,4.207921,Educational,topselling_paid,426,49,4,28,63,278,64,"10,000+",10000,36835,false,4.99,USD,71M,THUP Games,"5 Osborne Terrace
Maplewood, NJ 07040",Everyone,,false,false,false,"Oct 3, 2013",1/8/20,8/3/22
NoteWorks,2.975,Educational,topselling_paid,241,90,30,6,24,90,22,"10,000+",10000,10700,false,4.99,USD,17M,Azati,"184 South Livingston Avenue.
Suite 119
Livingston, NJ 07039",Everyone,,false,false,false,"May 8, 2014",4/11/19,8/3/22
Monster Numbers Full Version: Math games for kids,4.56,Educational,topselling_paid,379,15,0,22,60,280,13,"10,000+",10000,46926,false,2.99,USD,42M,Didactoons,"Cl. Ferraz 3, 1º
28807 Alcalá de Henares (Madrid)
Spain",Everyone,,false,false,false,"Sep 24, 2014",19/9/20,8/3/22
Morse Toad Redux,4.53125,Educational,topselling_paid,41,2,1,1,2,33,18,"1,000+",1000,1575,false,4.99,USD,22M,mikelovesrobots,"210 Boylston Ave 306, Seattle, WA 98102",Everyone 10+,,false,false,false,"Mar 5, 2018",6/3/18,8/3/22
My Town : Car wash fix & drive,4.16,Educational,topselling_paid,305,36,8,20,44,195,48,"10,000+",10000,28567,false,2.99,USD,49M,My Town Games Ltd,"Ha-Rekhev St 1, Tel Aviv-Yafo",Everyone,,false,false,false,"Jan 25, 2017",23/12/21,8/3/22
Top 200 Pharmacy Drugs Flashcards,3.5,Educational,topselling_paid,10,2,1,1,2,4,8,500+,500,754,false,5.99,USD,11M,Denali Rx,"848 N. Rainbow Blvd.
#159
Las Vegas, NV 89107",Everyone,,false,false,false,"Dec 5, 2015",3/1/21,8/3/22
Chunky Sentences Variety Pack,0,Educational,topselling_paid,0,0,0,0,0,0,0,10+,10,12,false,6.99,USD,348M,SkillDyne LLC,,Everyone,,false,false,false,"Dec 10, 2021",11/12/21,8/3/22
